"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 08 22:02:24 GMT 2024","Mon Jan 08 22:02:28 GMT 2024","3473","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","editCarModelTest","editCarModelTest",""
"passed","Mon Jan 08 22:02:19 GMT 2024","Mon Jan 08 22:02:25 GMT 2024","5638","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","editCarBrandTest","editCarBrandTest",""
"passed","Mon Jan 08 22:02:28 GMT 2024","Mon Jan 08 22:02:31 GMT 2024","2975","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","deleteCarModelTest","deleteCarModelTest",""
"passed","Mon Jan 08 22:02:20 GMT 2024","Mon Jan 08 22:02:22 GMT 2024","2455","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Mon Jan 08 22:02:26 GMT 2024","Mon Jan 08 22:02:28 GMT 2024","1817","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
"passed","Mon Jan 08 22:02:25 GMT 2024","Mon Jan 08 22:02:29 GMT 2024","4314","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","deleteCarBrandTest","deleteCarBrandTest",""
"passed","Mon Jan 08 22:02:28 GMT 2024","Mon Jan 08 22:02:32 GMT 2024","3990","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
"passed","Mon Jan 08 22:02:18 GMT 2024","Mon Jan 08 22:02:21 GMT 2024","3445","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Mon Jan 08 22:02:16 GMT 2024","Mon Jan 08 22:02:20 GMT 2024","3546","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Mon Jan 08 22:02:22 GMT 2024","Mon Jan 08 22:02:24 GMT 2024","1911","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Mon Jan 08 22:02:09 GMT 2024","Mon Jan 08 22:03:03 GMT 2024","54172","test suite","e2e tests","testngtests.AdminPanelTest","testngtests.AdminPanelTest","adminPanelTest","adminPanelTest",""
"passed","Mon Jan 08 22:02:09 GMT 2024","Mon Jan 08 22:02:16 GMT 2024","6970","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Mon Jan 08 22:02:21 GMT 2024","Mon Jan 08 22:02:24 GMT 2024","3283","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Mon Jan 08 22:02:24 GMT 2024","Mon Jan 08 22:02:26 GMT 2024","1612","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Mon Jan 08 22:02:09 GMT 2024","Mon Jan 08 22:02:18 GMT 2024","8513","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Mon Jan 08 22:02:21 GMT 2024","Mon Jan 08 22:02:24 GMT 2024","3480","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","addingCarModelTest","addingCarModelTest",""
"passed","Mon Jan 08 22:02:09 GMT 2024","Mon Jan 08 22:02:19 GMT 2024","9854","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","addingCarBrandTest","addingCarBrandTest",""
"passed","Mon Jan 08 22:02:22 GMT 2024","Mon Jan 08 22:02:26 GMT 2024","3701","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
