"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 21 18:39:25 GMT 2023","Tue Nov 21 18:39:29 GMT 2023","3468","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Tue Nov 21 18:39:17 GMT 2023","Tue Nov 21 18:39:25 GMT 2023","7421","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Tue Nov 21 18:39:33 GMT 2023","Tue Nov 21 18:39:37 GMT 2023","3395","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","editCarModelTest","editCarModelTest",""
"passed","Tue Nov 21 18:39:32 GMT 2023","Tue Nov 21 18:39:34 GMT 2023","1777","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Tue Nov 21 18:39:29 GMT 2023","Tue Nov 21 18:39:32 GMT 2023","3591","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Tue Nov 21 18:39:37 GMT 2023","Tue Nov 21 18:39:40 GMT 2023","3057","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","deleteCarModelTest","deleteCarModelTest",""
"passed","Tue Nov 21 18:39:32 GMT 2023","Tue Nov 21 18:39:34 GMT 2023","1946","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Tue Nov 21 18:39:17 GMT 2023","Tue Nov 21 18:39:25 GMT 2023","7992","test suite","e2e tests","testngtests.LoginTest","testngtests.LoginTest","loginTest","loginTest",""
"passed","Tue Nov 21 18:39:34 GMT 2023","Tue Nov 21 18:39:36 GMT 2023","2139","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
"passed","Tue Nov 21 18:39:36 GMT 2023","Tue Nov 21 18:39:40 GMT 2023","4044","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
"passed","Tue Nov 21 18:39:30 GMT 2023","Tue Nov 21 18:39:33 GMT 2023","3941","test suite","e2e tests","testngtests.CarModelTest","testngtests.CarModelTest","addingCarModelTest","addingCarModelTest",""
"passed","Tue Nov 21 18:39:29 GMT 2023","Tue Nov 21 18:39:34 GMT 2023","4400","test suite","e2e tests","testngtests.ChangingPasswordTest","testngtests.ChangingPasswordTest","changingPasswordTest","changingPasswordTest",""
"passed","Tue Nov 21 18:39:17 GMT 2023","Tue Nov 21 18:39:28 GMT 2023","10723","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","addingCarBrandTest","addingCarBrandTest",""
"passed","Tue Nov 21 18:39:28 GMT 2023","Tue Nov 21 18:39:34 GMT 2023","6249","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","editCarBrandTest","editCarBrandTest",""
"passed","Tue Nov 21 18:39:17 GMT 2023","Tue Nov 21 18:40:15 GMT 2023","57667","test suite","e2e tests","testngtests.AdminPanelTest","testngtests.AdminPanelTest","adminPanelTest","adminPanelTest",""
"passed","Tue Nov 21 18:39:34 GMT 2023","Tue Nov 21 18:39:39 GMT 2023","4870","test suite","e2e tests","testngtests.CarBrandTest","testngtests.CarBrandTest","deleteCarBrandTest","deleteCarBrandTest",""
"passed","Tue Nov 21 18:39:25 GMT 2023","Tue Nov 21 18:39:29 GMT 2023","4436","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
"passed","Tue Nov 21 18:39:29 GMT 2023","Tue Nov 21 18:39:32 GMT 2023","2610","test suite","e2e tests","testngtests.RegistrationTest","testngtests.RegistrationTest","registrationTest","registrationTest",""
